id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
44590,@user136,female,politician,right,moderate_right,"@user Sabía que era grabada, lo dice Casal al principio de la entrevista. Esto se produce cuando queda un minuto de entrevista y no hemos tocado un tema que importa a muchos madrileños. Simplemente quería saber si daba tiempo. Antes de tuitear escucha. ¿Hace un curso de ética política?"
25557,@user408,male,politician,right,moderate_right,"Acabo de hablar con @user, presidente del Cabildo de La Palma, para conocer la situación actual del #IFGarafía. Todo mi apoyo a los profesionales que están luchando para controlar el incendio y espero que los vecinos que han sido evacuados vuelvan pronto a sus casas."
48441,@user143,male,journalist,left,left,Me han llamado para una encuesta de opinión sobre la imagen de las grandes empresas. He empezado a salivar. Luego me han preguntado si trabajaba en algún sector relacionado con la comunicación y le he dicho que sí. Entonces no he podido participar. Han roto la ilusión de un niño.
27964,@user220,male,politician,left,moderate_left,"“Y si te digo que no, es que no. No significa ""tal vez"", es que no. . Y, aunque te diga que si,puede que acabe en un no. Yo solo quiero bailar”. Desde Ciudad Real,el IES Juan de Ávila lanza un reggaetón feminista✋. ¡Con esta canción si ganaríamos Eurovision!"
24603,@user324,male,politician,left,moderate_left,"El año pasado no pudimos celebrar este homenaje a #TomásMeabe porque estábamos en elecciones. Todas, por cierto, ganadas por el @user. Y ganamos porque era y es el sentir mayoritario de la ciudadanía española., que no quería, ni de lejos que les gobernara un trifachito."
33508,@user343,female,politician,left,moderate_left,@user Más de la mitad de la población española pasa a la Fase 1. Dos han sido los criterios en los que nos basamos para la desescalada: cogobernanza y cautela. La solidaridad y la prudencia es básico para acabar con el #COVID19 #EsteGobiernoLoParamosUnidos @user @user
4782,@user167,male,politician,left,moderate_left,Frente a la tentación magnética del olvido. Un artículo para el diario @user en el décimo aniversario del fin de ETA
25547,@user52,male,politician,right,right,"📋 También hemos solicitado al Ministerio de Transportes, Movilidad y Agenda Urbana el contrato con las condiciones de la concesión de la línea VAC-087 y las condiciones de su prórroga con el Grupo Samar ante las deficiencia que sufren habitualmente los viajeros. 📢 [#POLITICAL_PARTY]"
35138,@user397,female,politician,right,moderate_right,"@user No ha hablado de pacto con [POLITICAL_PARTY]. . Lo que ha dicho es muy simple: . - socio preferente para formar gobierno, el [POLITICAL_PARTY]. - pero sí con la derecha no suma, Ciudadanos no va a bloquear un gobierno de izquierdas. - y no bloqueará al [POLITICAL_PARTY] siempre que se comprometa a hablar de ese decálogo."
27490,@user258,male,politician,left,moderate_left,"Julia Conesa, una de las Trece Rosas que fusiló Franco por oponerse a su régimen nos pedía en su última carta: “que mi nombre no se borre en la historia”. Recordemos cada uno de sus nombres y no permitamos que las ofendan los herederos del régimen y los que les apoyan."
23940,@user355,female,politician,right,right,"Calles vacías, bares y comercios cerrados. Estas imágenes son del centro de Málaga a las 17,50 poco antes del toque de queda de las 18 horas. Ruina y miseria. Destrucción de empleo. Ataque a nuestra libertad. INDEMNiZACIONES por expropiación de actividad por prohibirles trabajar"
22385,@user385,female,politician,left,left,"@user @user @user @user @user Miarma, a mí lo que me parece increíble que aún no te hayas enterado de que soy de segundo apellido Carmona, de que soy andaluza y de que formo parte del grupo parlamentario de apoyo al gobierno de coalición estatal. Mira que lo he explicado. Y mira que los medios lo han sacado"
13511,@user1,male,politician,left,moderate_left,👉🏻Perdió 18 diputados y 300.000 votos. El peor resultado de la historia del [POLITICAL_PARTY] y quedó detrás del @user . 👉🏻Perdieron 42 escaños y la mitad de de sus votos desde 2011. ¿ Nuestro modo de vida ? ¿ De que madrileños habla ?. Imitación burda de Trump
49787,@user29,male,politician,right,moderate_right,"Brutal testimonio de una vecina amenazada por [#POLITICAL_PARTY] en su finca. ""No podemos ni abrir las ventanas. Estamos peor que en la cárcel. Así 8 años de vida. ¿A qué esperan para hacer algo? ¿A que nos maten?"". La acosan incluso en directo. Pero para el gobierno, esto no es un problema"
32772,@user6,female,politician,right,moderate_right,Hoy con mis compañeros del @user que me han trasladado las medidas que están tomando desde la Junta de Andalucía para luchar contra la Covid. Nuestro agradecimiento a todos los sanitarios de Andalucía que han sido un ejemplo de profesionalidad y entrega en esta pandemia.
2994,@user366,male,politician,right,moderate_right,"⚽️ Hoy día 11 de Julio, se cumplen exactamente diez años del mayor logro futbolístico de la historia de nuestro país. La selección española conquistó el Campeonato del Mundo. . Hoy, además de Embajador del Melocotón de Oro en mi pueblo, es un gran amigo. Todo mi reconocimiento."
32664,@user70,male,politician,right,moderate_right,"🔴 DESABASTECIMIENTO. el material sanitario de protección no llega ...., y menos aún a las empresas agroalimentarias, en las que su situación es alarmante. . O se toman medidas urgentes o la cadena alimentaria de abastecimiento se romperá y habrá escasez. ¡Están desesperados !"
21102,@user464,male,journalist,right,right,"Me encuentro con una frase de Doris Day (donde menos se piensa, salta la liebre): la gratitud es riqueza; la queja es pobreza. De eso,caso de que sea verdad, y a mi juicio lo es, el pueblo español, tan ingrato con los próceres de la cultura y tan dado a quejarse, es paupérrimo."
46296,@user454,female,politician,right,moderate_right,El regalo de Reyes del Gobierno de Sánchez: . -España sufre la mayor caída del PIB y empleo de toda la zona euro. -724.532 parados más que el año pasado. -Un hachazo fiscal insostenible. . -Registramos el mayor descalabro de la UE y seremos los que más tarde saldremos de la crisis.
3206,@user100,female,politician,left,moderate_left,El fascismo piensa que los niños son unos privilegiados. . Que deben nacer en el seno de la familia hombre encima de mujer y nada de laboratorios que es pecado. . Y que los maltratadores son muy buenos padres porque los golpes se los dan a las mujeres.
6428,@user258,male,politician,left,moderate_left,"Si, lo reconozco, soy un friki, me gusta la música, la literatura,.... hoy no he podido evitar pararme en el stand que estaba @user firmando en la feria del libro de Madrid, me gustan sus canciones, sus relatos,.... Y ya puestos pararme en el stand de Fernando Aramburu."
49620,@user316,male,politician,left,moderate_left,La moción de censura anunciada por @user es una moción presentada al @user y @user “jaque” al posicionamiento del [POLITICAL_PARTY] en el eje derecha o extrema derecha. Veremos si el [POLITICAL_PARTY] mira al centro o a la extrema derecha. Empieza a escasearle el discurso.
46042,@user83,female,politician,right,right,"⁦@user⁩ exigiendo en el ⁦@user⁩ que se respete el reglamento de la Cámara( art.103)y se retiren del diario de sesiones las ofensas contra las instituciones democráticas, contra el Rey, hechas por la portavoz de ⁦⁦@user⁩ #SanchezVendeEspana"
43691,@user311,male,journalist,left,moderate_left,“Es cierto que sin los #ERTE o sin este #IMV que al menos está llegando a una pequeña parte de quienes lo necesitan la situación sería peor. Pero no podemos conformarnos con esto”. Las reflexiones de @user cuando se cumple un año de #pandemia 👇👇
10360,@user341,female,politician,right,right,"Gracias, Irene, pero no quiero admiración. En una lectura de las víctimas de ETA a una etarra los partidos, TODOS, deberían ponerse en pie. Me gusta que me considere tan generosa como para regalar nada a ningún partido. Ojalá el [POLITICAL_PARTY] deje de reunirse con ZP y encuentre el rumbo."
34293,@user393,male,politician,right,right,"@user Son los mismos argumentos con los que Marlaska justifica los acercamientos. Créame si quiere, fue una cesión para no romper el proceso que pactó ETA con el [POLITICAL_PARTY], por esa razón incumplió hacer pública las actas de negociación con ETA a pesar de poder hacerlo con mayoría absoluta"
35854,@user60,male,politician,left,moderate_left,"La mujer es pieza esencial para fijar la población en las zonas rurales. Fin de la brecha digital, que afecta de manera directa a las mujeres también en el ámbito rural. Impulso a medidas para facilitar la conciliación, más a causa de la pandemia #8M2021 @user @user"
15996,@user409,male,politician,left,left,"La desmemoria histórica que existe en España es consecuencia de la enorme influencia que las fuerzas conservadoras, herederas de los vencedores de la guerra civil, tienen en la vida política y mediática del país ,resultado de una Transicion Inmodelica"
5551,@user6,female,politician,right,moderate_right,"Así es, el Gobierno es responsable de garantizar, en el marco de nuestro ordenamiento jurídico, la financiación de las CCAA, sin excusas y sin comprometer la independencia de los funcionarios publicos"
29354,@user268,male,politician,left,left,"Salen a bolsa con cuentas falsas avaladas por supuestos reguladores. Un año después, dado que las cuentas no son reales, rescatamos Bankia con dinero público. 22.000 mill. a fondo perdido nos cuesta la broma. Y ahora la AN dice que todo bien, que la culpa fue del cha, cha, cha..."
11653,@user427,female,politician,left,moderate_left,Hemos hecho una apuesta muy honrosa y ahora serán las urnas las que dirán si nos hemos movido bien o no. El poder por el poder lo teníamos en julio pero optamos por no hacernos un truco a nosotros mismos y frustrar las expectativas que este país tiene que afrontar. . @user
17794,@user108,male,journalist,left,left,"Podrían aprovechar y convocar elecciones on ice: El Govern estudia hacer ""días blancos"" para esquiar con aforo reducido"
16312,@user169,male,politician,left,moderate_left,La moderación y el sentido común son las bases para construir una sociedad equilibrada. Los teatrillos de las derechas son fruto de la ausencia de ideas y de discurso sólido. La ausencia probada de una visión de Estado. El @user es la única opción de futuro estable #HazQuePase🌹
27509,@user49,male,politician,right,moderate_right,"Mañana hará 16 años del asesinato del guardia civil Antonio Molina, q murió deteniendo una furgoneta con la q ETA pretendía atentar en Navidades en Madrid. Hoy su familia, vecinos de Villalba y su cuartel le rendimos homenaje al q dió su vida por salvar la de muchos"
1693,@user420,female,politician,left,moderate_left,"Hoy celebramos el aniversario de la aprobación del sufragio femenino en España, gracias a la lucha de mujeres como #ClaraCampoamor. Casi 90 años después, tenemos que seguir trabajando con más tesón y más firmeza que nunca en favor de la #igualdad de derechos para las mujeres."
30838,@user245,female,politician,left,moderate_left,"✨ Recuperando tradiciones! . Hemos disfrutado subiendo a “Santa Cruz”, en la llegada hemos soltado el globo de los deseos 🎈y en la posterior bajada nos esperaba un chocolate reparador para todos! . 👫¡VIVA SANTA CATALINA! . #AlcoleadeCinca #SantaCatalina2019 @user"
9083,@user26,male,politician,right,moderate_right,"España ha hecho historia en fútbol sala consiguiendo el primer europeo de la categoría sub 19, y con dos goles del gallego Adrián Rodríguez! Enhorabuena a todo el equipo, y de forma especial a los jugadores gallegos Adrián y Nito, y a Mon, David y Adrián Paz del cuerpo técnico"
48974,@user84,male,journalist,right,right,"El servicio exterior de la Unión Europea bajo @user es en realidad el servicio de desinformación diplomática, de propaganda y encubrimiento de las dictaduras del narcocomunismo. Consolidadas o en construcción. . Aunque a veces le obliguen a la enmienda como con Cuba."
14060,@user56,male,politician,left,moderate_left,"Este #8M debió ser hace décadas, hace siglos, desde el día en que nació, una fecha de festividad, de consecuciones, de celebración.Pero no. Es una cita con la lucha, con la reivindicación, con la exigencia. Mucho aún por lograr. #LaEspanaQueQuieresEsFeminista @user @user"
1071,@user247,female,politician,right,moderate_right,"@user No debería fascinarte, es lo habitual. Desgraciadamente en España la izquierda tiene “bula” para hacer cualquier cosa; siempre con el silencio cómplice de ciertos medios de comunicación, que sin embargo no dudan en linchar sin piedad a otros... y se bien de lo que hablo."
19315,@user177,male,politician,left,left,‼️ Los que callaron ante el mayor recorte de la historia a la educación pública protagonizado por el [POLITICAL_PARTY] y C’s son los mismos que ahora ponen el grito en el cielo cuando se pretenden revertir esos recortes. ⛔️ Recortes nunca más. Ni en sanidad ni en educación pública.
12385,@user202,male,politician,right,moderate_right,"Mañana el gobierno ha citado al sector turístico en Moncloa para presentarles su Plan de Impulso al turismo, pero a estas horas el sector sabe poco sobre el mismo, lo más grave y lo que más hace falta es poder ampliar los ERTE hasta final de año, el gobierno ya lo ha descartado."
11675,@user29,male,politician,right,moderate_right,"Javier Maroto a Pedro Sánchez:. “¿Qué le parece que el resto de españoles tengan que pagar el 21% de IVA por llevar las mascarillas que usted lleva sin ningún problema?"". La FFP2 que no se quita ni un solo instante, le sale gratis.... A ti no te quiere bajar el IVA."
26493,@user206,female,journalist,left,moderate_left,Gracias a todos. Y hasta septiembre.
16149,@user85,male,politician,right,moderate_right,"La evolución epidemiológica nos obliga a intensificar las medidas contra el virus, pero hay que amortiguar su impacto económico. En #CyL lo estamos haciendo y el Gobierno central debe actuar ya: ampliación de los ERTE, de la carencia de créditos ICO y de la protección a autónomos"
31723,@user1,male,politician,left,moderate_left,"La movilidad sostenible en Madrid no pasa por lo que ocurre dentro del anillo de la M30. Un error histórico del [POLITICAL_PARTY] que una parte de la izquierda que gobernó la ciudad siguió creyendo. Seguir planteando el debate, planificación y acciones en base a eso, agravará el error."
42681,@user338,male,journalist,left,moderate_left,"@user El Maño, amigo. También en la calle La Palma. Ni este ni Bodegas Rivas son ya los que eran cuando allí trasegábamos azumbres (un azumbre, dos litros). ¡Cómo me alegró ser testigo de tu noviazgo con Violeta! ¡Y que sigáis no como el primer día sino aún mejor!"
39077,@user24,female,politician,right,right,"[POLITICAL_PARTY] será un dique de contención ante este gobierno de insomnio. Defenderemos a los españoles de cualquier ataque a las libertades en el Congreso, en los tribunales y en las calles, con todas las herramientas que aporta la ley. ¡El 12 a las 12h! #EspañaExiste. #EspañaNoEsUnMito"
16887,@user266,male,politician,left,left,"El ataque de Trump es otro paso más en la espiral de operaciones unilaterales que ha enterrado el derecho internacional y destruido el país en los últimos 7 años. No es la forma de acabar con las armas químicas, sino que agrava el riesgo de escalada y aleja el final de la guerra."
26217,@user390,male,politician,right,moderate_right,"Lo ocurrido hoy en el Congreso es lamentable, cuando España no suma, los que la quieren destruir ganan, no se puede entender que [POLITICAL_PARTY] prefiera a un independentista en la mesa del Congreso antes que un constitucionalista. #españasuma #[POLITICAL_PARTY] [#POLITICAL_PARTY] [#POLITICAL_PARTY]"
85,@user23,female,politician,left,moderate_left,"@user @user @user Intolerable falta de respeto machista para con las mujeres del @user y @user. El intento de denigrar a Leire y Bibiana, absurdo, prepotente y falso. Competentes, inteligentes y valientes, como bien sabemos quienes hemos trabajado con ellas aquí o en @user."
21427,@user369,male,politician,left,moderate_left,"Ver a OTEGUI siendo clave para decidir los PGE, del Estado que combatió desde un grupo terrorista, me produce una sensación muy dolorosa. Por un lado de fracaso como país por no ser capaces de que sean irrelevantes. En lo personal iré a la farmacia a buscar un antiemético."
10089,@user226,female,politician,right,moderate_right,Hace poco le preguntaba al ministro de Justicia en el Senado por los datos de fallecidos por COVID. El Registro Civil tb atestigua los fallecidos reales. El Ministro Insistía en el relato de los 28.000.En la mentira de los 28.000. Hasta El País les desmiente. No tienen vergüenza
18912,@user126,male,journalist,left,left,"Sin ánimo de ponerme tonto de más, es fantástica la cantidad de gente que se ha preocupado por mí a raíz de poner un tuit hoy. Te piensas que tu círculo de gente es muy cerrado y la realidad es que no. Igual nos pasa a todos, que no nos damos cuenta. Bien está saberlo."
49007,@user71,male,journalist,left,left,"@user No tengo muy claro que [POLITICAL_PARTY] sea mucho más statu quo catalán de lo que lo es el mundo Convergencia, pero de todos modos no era ese el debate. Al menos por mi parte. Insisto en que [POLITICAL_PARTY] sólo funcionó en Cat después de que el IBEX decidiera promocionarlo en Esp. Un abrazo, Bernat."
7384,@user281,male,journalist,left,left,@user @user @user Propaganda del sistema también mola. Enhorabuena.
6765,@user340,male,politician,right,right,"Nos encontramos ante un shock de impacto provocado por un factor exógeno a la economía. Ante ello, las medidas tienen que ser de impacto. @user propone proteger la demanda interna, el empleo y la continuidad de las empresas cubriendo 3 meses de sueldo por parte del Estado."
12259,@user110,female,politician,left,moderate_left,"La elección no es entre comunismo y libertad. Es entre:. #COVIDー19 o salud, . #Vacunas o caída del empleo. #GastoSocial o abandono y muertes. Esas son las preocupaciones de los madrileños y madrileñas, dejen de engañarnos!"
18571,@user454,female,politician,right,moderate_right,"Necesitamos sumar, necesitamos que todos los votos posibles, se unan en torno al único proyecto que puede echar a Sánchez de la Moncloa. No podemos volver a dividir el voto de cara al 10N. No podemos permitir que votos del centro derecha no se traduzcan en escaños."
15427,@user26,male,politician,right,moderate_right,"Quiero que Galicia tenga un presidente libre para seguir dándole estabilidad, para seguirla dejando al margen del lío político nacional, que ni me gusta ni me representa. En España se ha instalado una política de bloques que no conduce a ninguna parte y tenemos que superar"
33136,@user4,male,politician,left,left,Un amigo me comenta q el origen del opúsculo q ensalzaba a la #DivisiónAzul podría estar vinculado a una asociación militar del Ejército d Tierra y a alguna d sus publicaciones subvencionadas por el @user. Estoy seguro que el Ministerio lo aclarará
37622,@user387,female,journalist,left,moderate_left,"""Cuando llegamos a la puerta, la mujer adecentó el espacio y me dejó pasar porque no cabíamos las dos. (...) Pedían 475 euros mensuales. Aunque me parecía un robo a mano armada, se alquiló tan solo un día después de que yo lo viera"". Por @user"
29987,@user206,female,journalist,left,moderate_left,"@user Pues no, lo siento, porque cada vez que abro la botella, sale el agua a chorro y tengo todos los papeles como si hubiera llovido. 🤣🤣🤣🤣🤣"
20642,@user396,female,journalist,left,moderate_left,"Tan ordenado está que esta semana abrieron reservas para más de 44 años, al día siguiente 43-42 y ayer 40. El riesgo de COVID es sobre todo por edad y ese ha sido el criterio esencial con unas pocas excepciones de personas vulnerables o personal sanitario."
32464,@user379,female,politician,right,right,"Pues que no se preocupe el señor Cocho que ya lo hacemos los de [POLITICAL_PARTY]: Un gobierno que pacta con golpistas y comunistas, después de haber dicho en campaña que nunca lo haría, es un gobierno legal pero ilegítimo, y su presidente, un traidor a España y a los españoles"
44269,@user412,female,politician,left,moderate_left,"¡Qué placer, haber podido disfrutar de unas horas en @user!. Muchas obras interesantes y mensajes potentes, como la persistente sombra que acaba con la libertad de expresión, la civilización y la cultura en la obra de Miquel García Membrado. #Arte. #ARCO2020"
30713,@user443,male,politician,right,moderate_right,"@user y el @user no se han enterado que las manifestaciones en contra de su gestión, no es cosa de cuatro hijos de ricos en barrios exclusivos. Es una representación del malestar mayoritario en múltiples plazas de pueblos y ciudades de España. Igual no quieren enterarse."
14264,@user125,male,politician,right,moderate_right,@user en la Interparlamentaria del @user nos recuerda que en GALICIA se cumple año a año sus compromisos y que su gobierno garantiza la defensa de los intereses de GALICIA y las prioridades de los gallegos que quieren tranquilidad y estabilidad
16039,@user389,female,politician,right,right,En el debate de Presupuestos insté a la Ministra @user a traer un Plan de Reequilibrio que ni está ni se le espera. 🤷‍♀️@user ⬇️⬇️⬇️. El Banco de España agua la fiesta al Gobierno: estos Presupuestos no dan para la legislatura
44980,@user169,male,politician,left,moderate_left,"He anunciado, en el marco del Congreso de @user, la aprobación, este mismo año, de un decreto de regulación de las #granjas de #vacuno tanto de #carne como de #leche con el fin de mantener la economía familiar y profesional, que es fundamental para nuestro medio #agrario."
37902,@user399,male,politician,right,moderate_right,"El fracaso de Pedro Sánchez no ha sido hoy. Son muchos meses de no ofrecer nada para concitar apoyos a un proyecto que también está vacío. Y mientras, un Gobierno bloqueado y un país que espera tener la estabilidad y confianza que Sánchez es incapaz de inspirar."
23036,@user342,female,politician,left,moderate_left,"""Agranda la puerta, Padre, porque no puedo pasar. La hiciste para los #niños, yo he crecido, a mi pesar. Si no me agrandas la puerta, achícame, por piedad;. vuélveme a la edad aquella, en que vivir es soñar"", Miguel de Unamuno. #Feliz Noche de #Reyes!!! ❤️"
1061,@user340,male,politician,right,right,"He leído lo siguiente: ""La unidad se construye a partir de una visión compartida, una esperanza anhelada, un fin altruista o una causa para el bien común. La unidad da sustento, fuerza y valor para hacer que lo imposible se haga posible"". Estos son los valores de @user"
43985,@user76,female,politician,right,moderate_right,"Cuando vas a @user sientes, hueles y tocas #Canarias. En el Mercado de Vallehermoso, Javier González de Chávez ofrece degustación,venta y distribución de productos de nuestra tierra. Animo a todos los canarios y Canarias en Madrid a que se pasen por allí. Yo volveré seguro"
24896,@user66,female,politician,right,right,"Diremos lo mismo de siempre. Que la violencia no tiene género. Y que el valor de la vida tampoco. . Y que como sigan metiéndole en la cabeza a la población que “matan a las mujeres por el hecho de ser mujeres”, seguirán sin poder solucionar el problema. #ElFeminismoMataNeuronas"
45408,@user283,female,politician,right,right,"Es un caso de los varios que podría relatarle. Desde las entrañas de quien ha compartido espacio durante semanas con los asesinos. ¿Y sabe que le digo? “Su” Ley de Viogen es un puñetero fracaso. 57 asesinadas en 2005. 55 en 2019. Entre medias, un imperio de chiringuitos."
16351,@user294,female,politician,right,moderate_right,Preparados para ver #ElDebate4N con mis compañeros de la comarca de O Salnés y con el presidente provincial @user. En la mejor compañía y con el mejor ambiente. Todos con @user
14882,@user56,male,politician,left,moderate_left,"Mi público agradecimiento a la responsabilidad, y propuestas, de los miembros del Consejo Asesor, también de la @@user, de la Fecai y de los grupos parlamentarios canarios. Unidad de acción es la mejor manera de responder a la adversidad. Y esta nos concierne a todos/as"
48018,@user447,male,journalist,right,moderate_right,"Vd. no tiene ni pxxx idea de lo que implica decir ciertas cosas en Madrid. Entre otras cosas, que te veten en prácticamente todas partes. Si quisiera vivir bien, le lamería el culo al gobierno, como hacen tantos colegas, y aplaudiría cuando indultan a golpistas. Y me iría mejor"
49434,@user195,male,politician,left,moderate_left,"📅Hace tres años, @user votaba, por mayoría absoluta, la moción de censura a Rajoy y @user se convirtió en presidente. Desde entonces, este gobierno no ha dejado de trabajar frente a todos los desafíos que tiene planteados el país. Gracias presidente!!!"
16771,@user217,male,politician,left,moderate_left,"Como ciudadano ya he ejercido mi derecho al voto. Aunque cueste, hay que pensar que la democracia es un derecho con el que hay que responsabilizarse. Animo a toda la ciudadanía a participar y a que acuda a los colegios para llenar las urnas de papeletas"
18470,@user337,female,politician,left,left,"Hoy cumple 84 años Valentina Tereshkova, la primera mujer en ir al espacio y la única que lo ha hecho en solitario. En 1963 orbitó nuestro planeta 48 veces, sumando más tiempo fuera que la suma de los astronautas estadounidenses que habían ido hasta la fecha. Porque fueron, somos"
43352,@user390,male,politician,right,moderate_right,"@user @user Con todo el respeto a tu opinión, creo que ya no aguantamos, cuando te dicen que tienes que estar otros 15 días más, posiblemente hasta finales de mayo, tienes que estallar. Y no nos hace los test, no puedes permanecer callado. #TestsMasivosYa"
36402,@user70,male,politician,right,moderate_right,@user Recuerdo especial hoy en Misa querida prima Elena. Un fuerte abrazo
47258,@user162,female,journalist,left,left,"Hay algunos que dicen. Que todos los caminos conducen a Roma. Y es verdad porque el mío. Me lleva cada noche al hueco que te nombra. Y le hablo y le suelto. Una sonrisa, una blasfemia y dos derrotas. Vuelvo al cabo a tus ojos. Y duermo con tu nombre besando mi boca. #Aute 💔"
14613,@user326,female,journalist,left,moderate_left,🔴 #ULTIMAHORA @user . . Retiran la custodia de su hija a la vicepresidenta de #InfanciaLibre. El padre llevaba cinco años sin verla. Desde que tenía tres. La madre queda en libertad.
43966,@user287,female,politician,left,moderate_left,@user Paradójica forma de pedir libertad...a la vista de las imágenes no diría yo que nadie les esté coartando ese derecho fundamental
35764,@user409,male,politician,left,left,"Existe una campaña sistemática en contra de Podemos en los mayores medios de información del país, que ha alcanzado su máxima expresión en la campaña en contra de Pablo Iglesias e Irene Montero, campaña sin precedentes en el periodo democrático español"
37944,@user194,female,politician,left,moderate_left,"Lo advertimos: El gobierno de las derechas de @user venía a hacer negocio y prueba de ello es cómo están dejando caer las #ITV con falta de personal, demoras de más de un mes y largas colas sin cita para privatizar lo que siempre había funcionado y sido rentable."
5087,@user347,male,politician,left,left,"Hipocresía: los del trío de las Azores y la guerra preventiva, la subida del IVA de la electricidad y el oligopolio eléctrico, las devoluciones en caliente y el estigma de los menores no acompañados piden cuentas sobre Afganistán, la subida de la luz y las devoluciones en frío."
4303,@user180,male,journalist,right,moderate_right,"Mi consejo después de otro gran @user: tratad de ser buenas personas. Yo habré bloqueado a cien tipos desde que he llegado a casa y, sinceramente, soy mucho mejor. Buenas noches, paz y amor."
45298,@user431,male,politician,left,moderate_left,"Como dice el Novelista y escritor Estadounidense U. Sinclair, es difícil hacer ver q un Hombre o en su caso, una mujer...entiendan algo, cuando su salario y su soberbia, añado yo, depende, d q no lo entienda” Sinclair nació #TalDíaComoHoy d 1878 A buen entendedor sobran palabras"
47817,@user415,male,journalist,right,right,@user En el vídeo se puede apreciar con claridad lo tóxica que puede ser la masculinidad.
8027,@user82,female,journalist,left,moderate_left,Yo: “no me contesta😭😭”. Mi novio: “¿quién? 😳😳😳”. Yo: “un monty python”. Mi novio: “ah bueno lo de siempre”
2352,@user76,female,politician,right,moderate_right,En los Llanos de Aridane con campañeras de La Palma
39826,@user57,male,politician,right,moderate_right,"Hoy hemos aprobado el Plan de Acción 2019 en la Mesa del Turismo Andaluz. Con una inversión de 27 millones de euros y 680 acciones, estoy seguro de que contribuirá a alcanzar un buen año para el turismo. Una de las grandes apuestas del plan es el #marketingdigital."
20609,@user452,male,journalist,left,left,"El desconcierto y desbarajuste político al que nos han sometido los políticos esto días, es la antología del despropósito. Sin embargo, no se puede equiparar una moción de censura que es un instrumento legal con el transfuguismo que es una traición a la política."
42369,@user294,female,politician,right,moderate_right,Cena del sábado con los compañeros del @user
23110,@user92,female,journalist,left,left,@user @user @user Me parece que no has entendido el tuit. Yo tengo muy claro el asunto del papel de cada uno de los dos. De la distancia que hablo es de lo que representan. Hay que saber leer y no dejarse llevar por lo que uno quiere leer. 😊
44095,@user82,female,journalist,left,moderate_left,"“Qué cotilla es la vecina de enfrente”, he pensado cuando la he visto asomarse por la puerta después de un ruido. La he visto porque yo estaba mirando por la mirilla."
9953,@user364,female,journalist,left,moderate_left,"Comparar la fecundación in vitro con el vientre de alquiler es un acierto, aunque en contra de la tesis de quién ha hecho la comparación. Es exactamente eso: reducir una mujer a ser una vasija. #ArrimadasMontero"
25274,@user396,female,journalist,left,moderate_left,"@user @user Cierto, aunque también está la experiencia de cientos de miles de personas entre Noruega, Alemania, Francia, Suecia, Dinamarca... y no ha habido alertas de seguridad. Y en primavera ya vimos que a algunos de estos países se les daba mejor pillarlas que a UK"
17736,@user155,male,politician,right,moderate_right,Orgulloso de formar parte de un partido que no renuncia a hacer #PolíticaÚtil para los ciudadanos. No vamos a anteponer la lógica partidista a seguir salvando empleos. Es una gran noticia que el Gobierno rectifique gracias a [POLITICAL_PARTY] y extienda los ERTE más allá del Estado de Alarma👇
24794,@user142,male,politician,left,moderate_left,"Los Heraldos Reales han llegado hoy a los barrios de Palmete, Triana o El Porvenir, que se han volcado con ilusión para recibir el anuncio de la llegada de los Reyes Magos. En Triana han sido coronados durante una emotiva ceremonia celebrada en la Parroquia de Santa Ana."
10272,@user239,female,politician,right,moderate_right,"El [POLITICAL_PARTY] ha utilizado hoy su cupo de iniciativas en comisión para pedir teletrabajo y acabar con la temporalidad , 🤦‍♀️. El RD-ley 29/2020 ya estaba aprobado y la STS q resuelve la temporalidad aprobada recientemente . Su vergüenza la OEP DE ESTOS PGE. Q no te engañen"
30044,@user105,male,politician,left,moderate_left,"El Gobierno @user a través del Instituto para la Diversificación y Ahorro de la Energía (IDAE), amplia en 7,3 mill. euros, destinados a Asturias, el presupuesto del Programa de Ayudas para Actuaciones de Eficiencia Energética en Pyme y Gran Empresa del Sector Industrial"
29687,@user223,male,politician,right,moderate_right,¿Los expertos que hicieron caso omiso a las advertencias de Seguridad Nacional o los que creían haber derrotado al virus? . No hay expertos y los españoles lo saben. El único objetivo del Gobierno: sobrevivir a cualquier precio.
15820,@user269,male,politician,left,moderate_left,Todos debemos estar a la altura del sacrificio de los españoles y preservar el instrumento constitucional que limita la movilidad para evitar un rebrote del #COVID19. . El [POLITICAL_PARTY] es un partido de gobierno y debe anteponer la responsabilidad y el bien común del derecho a la Salud.
22244,@user95,male,politician,left,moderate_left,"Tom Daley, tras hacerse con la medalla de oro: ""Estoy orgulloso de decir que soy gay y campeón olímpico. Cuando era joven pensaba que nunca lograría nada por ser quien era. Esto demuestra que puedes conseguir lo que te propongas""."
43999,@user202,male,politician,right,moderate_right,"Y mientras, en este momento tan delicado por el que pasa nuestra principal industria y sin un Plan, TURESPAÑA, organismo nacional de Turismo responsable de la promoción de España en el mundo y de crear valor para su sector turístico sigue sin tener a ningún responsable al frente."
4258,@user301,male,politician,right,moderate_right,"A Sánchez hoy he ofrecido lealtad y le he pedido certezas a la hora de anunciar nuevas medidas como el uso de mascarillas y el inicio de la desescalada, y sobre todo, que estas medidas lleguen con respaldo científico. No podemos dar pasos en falso ni volver a la casilla de salida"
